,Title,DOI,Author
5978,Factors influencing the distribution of <sup>223</sup>Ra and <sup>224</sup>Ra in the coastal waters off Tanggu and Qikou in Bohai bay,10.1016/j.csr.2015.09.003,Tang G.
5979,Influence of submarine groundwater discharge on seawater properties in Rovanjska-Modrič karst region (Croatia),10.1007/s12665-015-4577-2,Surić M.
5980,"Evidence of extensive carbonate mounds and sublacustrine channels in shallow waters of Lake Van, eastern Turkey, based on high-resolution chirp subbottom profiler and multibeam echosounder data",10.1007/s00367-015-0410-x,Cukur D.
5981,"Assessing the mobility of metals in an aquatic environment: River Fani and River Mati, Albania",10.1007/s12665-015-4653-7,Kumanova X.
5982,Environmental isotopes to test hypotheses for fluid mud (mud bank) generation mechanisms along the southwest coast of India,10.1016/j.ecss.2015.07.018,Jacob N.
5983,Groundwater transport and radium variability in coastal porewaters,10.1016/j.ecss.2015.06.005,Hughes A.
5984,"Origins and processes of groundwater salinization in the urban coastal aquifers of Recife (Pernambuco, Brazil): A multi-isotope approach",10.1016/j.scitotenv.2015.05.015,Cary L.
5985,Steady state analytical solutions for pumping in a fully bounded rectangular aquifer,10.1002/2015WR017019,Lu C.
5986,Using noble gas tracers to constrain a groundwater flow model with recharge elevations: A novel approach for mountainous terrain,10.1002/2015WR017274,Doyle J.M.
5987,Water table salinization due to seawater intrusion,10.1002/2015WR017098,Badaruddin S.
5988,"Improved coastal hydrodynamic model offers insight into surface and groundwater flow and restoration objectives in Biscayne Bay, Florida, USA",10.5343/bms.2015.1017,Stabenau E.
5989,"Overview of Hydrologic and Geologic Investigations Conducted in Canaan Valley, West Virginia",10.1656/058.014.sp710,Chambers D.B.
5990,The effect of salinization and freshening events in coastal aquifers on nutrient characteristics as deduced from column experiments under aerobic and anaerobic conditions,10.1016/j.jhydrol.2015.07.034,Russak A.
5991,The effect of salinization and freshening events in coastal aquifers on nutrient characteristics as deduced from field data,10.1016/j.jhydrol.2015.07.022,Russak A.
5992,Assessing the status of a disjunct population of the endangered crayfish Euastacus bispinosus in a karst rising-spring habitat in southern Australia,10.1002/aqc.2478,Whiterod N.S.
5993,Performance of different assessment methods to evaluate contaminant sources and fate in a coastal aquifer,10.1007/s11356-015-4731-0,Sbarbati C.
5994,New perspectives on an iconic landscape from comparative international long-term ecological research,10.1890/ES14-00388.1,Gaiser E.E.
5995,Investigation of Stream Temperature Response to Non-Uniform Groundwater Discharge in a Danish Lowland Stream,10.1002/rra.2792,Matheswaran K.
5996,"Effects of chemical oxygen demand, nutrients and salinity on sulfate-reducing bacteria",10.1089/ees.2014.0307,Van Den Brand T.P.H.
5997,Delineating seasonal porewater displacement on a tidal flat in the Bay of Bengal by thermal signature: Implications for submarine groundwater discharge,10.1016/j.jhydrol.2015.09.029,Debnath P.
5998,Modeling of groundwater level fluctuations using dendrochronology in alluvial aquifers,10.1016/j.jhydrol.2015.09.028,Gholami V.
5999,Heterogeneity of hydrodynamic properties and groundwater circulation of a coastal andesitic volcanic aquifer controlled by tectonic induced faults and rock fracturing - Martinique island (Lesser Antilles - FWI),10.1016/j.jhydrol.2015.09.022,Vittecoq B.
6000,A GIS-based method for predicting groundwater discharge areas in esker aquifers in the Boreal region,10.1007/s12665-015-4491-7,Eskelinen R.
6001,"Connecting Groundwater and Surface Water Sources in Groundwater Dependent Coastal Wetlands and Estuaries: Sian Ka’an Biosphere Reserve, Quintana Roo, Mexico",10.1007/s12237-014-9892-4,Lagomasino D.
6002,"Groundwater dynamic, temperature and salinity response to the tide in Patagonian marshes: Observations on a coastal wetland in San José Gulf, Argentina",10.1016/j.jsames.2015.04.006,Alvarez M.
6003,Development of a cost-effective airborne remote sensing system for coastal monitoring,10.3390/s151025366,Kim D.J.
6004,"A hydrologic assessment of a saline-spring fen in the Athabasca oil sands region, Alberta, Canada - a potential analogue for oil sands reclamation",10.1002/hyp.10518,Wells C.M.
6005,"The sustainability risk of Ho Chi Minh City, Vietnam, due to saltwater intrusion",10.1007/s12303-014-0052-4,Ngo M.T.
6006,Advances in research on sea level variations in China from 2006 to 2015,10.3876/j.issn.1000-1980.2015.05.008,Zuo J.
6007,A comparative study of shallow groundwater level simulation with WA–ANN and ITS model in a coastal island of south China,10.1007/s12517-014-1706-2,Yang Q.
6008,"Retention and fate of groundwater-borne nitrogen in a coastal bay (Kinvara Bay, Western Ireland) during summer",10.1007/s10533-015-0116-1,Rocha C.
6009,A comprehensive sharp-interface simulation-optimization model for fresh and saline groundwater management in coastal areas,10.1007/s10040-015-1268-8,Park N.
6010,Review: Simulation-optimization models for the management and monitoring of coastal aquifers,10.1007/s10040-015-1272-z,Sreekanth J.
6011,An efficient simulation-optimization coupling for management of coastal aquifers,10.1007/s10040-015-1293-7,Kourakos G.
6012,"Optimal management of saltwater intrusion in the coastal aquifer of Malia, Crete (Greece), using particle swarm optimization",10.1007/s10040-015-1286-6,Karatzas G.
6013,Lahat BWRO plant: technical and economic evaluation of energy recovery alternatives,10.1080/19443994.2014.989631,Lakretz A.
6014,Prospects of desalination for irrigation water in the sultanate of Oman,10.2166/wrd.2015.123,Al-Jabri S.A.
6015,Seawater intrusion into river mouths,10.1134/S0097807815050188,Zyryanov V.
6016,Groundwater discharge to wetlands driven by storm and flood events: Quantification using continuous Radon-222 and electrical conductivity measurements and dynamic mass-balance modelling,10.1016/j.gca.2015.05.037,Gilfedder B.S.
6017,"Intertidal percolation through beach sands as a source of <sup>224,223</sup>Ra to Long Island Sound, New York, and Connecticut, United States",10.1357/002224015816665570,Bokuniewicz H.
6018,Optimal control of coastal aquifer pumping towards the sustainability of water supply and salinity,10.1016/j.swaqe.2015.10.001,Duarte T.K.
6019,Simulating the effects of a beaver dam on regional groundwater flow through a wetland,10.1016/j.ejrh.2015.10.001,Feiner K.
6020,A national inventory of seawater intrusion vulnerability for Australia,10.1016/j.ejrh.2015.10.005,Morgan L.K.
6021,On the limits of heat as a tracer to estimate reach-scale river-aquifer exchange flux,10.1002/2014WR016741,Xie Y.
6022,"Implications of climate change on the groundwater flow regime and geochemistry of the Nile Delta, Egypt",10.1007/s11852-015-0409-5,Geriesh M.H.
6023,Incorporating groundwater levels into sea-level detection models for Hawaiian anchialine pool ecosystems,10.2112/JCOASTRES-D-13-00043.1,Marrack L.
6024,The Role of Groundwater for Lake-Water Quality and Quantification of N Seepage,10.1111/gwat.12281,Kidmose J.
6025,Influence of Groundwater Hydraulic Gradient on Bank Storage Metrics,10.1111/gwat.12283,Welch C.
6026,"Mobilization of arsenic, lead, and mercury under conditions of sea water intrusion and road deicing salt application",10.1016/j.jconhyd.2015.07.002,Sun H.
6027,Evolution filtration problems with seawater intrusion: Two-phase flow dual mixed variational analysis,10.1016/S0252-9602(15)30046-1,Alduncin G.
6028,Groundwater discharge into an estuary using spatially distributed radon time series and radium isotopes,10.1016/j.jhydrol.2015.06.056,Sadat-Noori M.
6029,Intertidal diatom communities reflect patchiness in groundwater discharge,10.1016/j.ecss.2015.06.006,Welti N.
6030,Submarine groundwater discharges create unique benthic communities in a coastal sandy marine environment,10.1016/j.ecss.2015.06.007,Leitão F.
6031,The dissolved chemical and isotopic signature downflow the confluence of two large rivers: The case of the Parana and Paraguay rivers,10.1016/j.jhydrol.2015.06.027,Campodonico V.
6032,Regional scale estimates of baseflow and factors influencing baseflow in the Upper Colorado River Basin,10.1016/j.ejrh.2015.04.008,Rumsey C.A.
6033,Dependence of coastal water pH increases on submarine groundwater discharge off a volcanic island,10.1016/j.ecss.2015.05.037,Lee J.
6034,"Geoelectrohydrogeological indices of evidence of ingress of saline water into freshwater in parts of coastal aquifers of Ikot Abasi, southern Nigeria",10.1016/j.jafrearsci.2015.05.001,George N.
6035,Effects of NaCl and seawater induced salinity on survival and reproduction of three soil invertebrate species,10.1016/j.chemosphere.2015.03.094,Pereira C.S.
6036,"The budget of dissolved inorganic carbon in the shellfish and seaweed integrated mariculture area of Sanggou Bay, Shandong, China",10.1016/j.aquaculture.2014.12.043,Jiang Z.
6037,Dissimilatory nitrate reduction to ammonium (DNRA) seasonally dominates NO<inf>3</inf><sup>−</sup> reduction pathways in an anthropogenically impacted sub-tropical coastal lagoon,10.1007/s10533-015-0111-6,Bernard R.J.
6038,"Characterization of groundwater contaminant sources in the coastal sand dune aquifer, Prakasam district, A.P. India",10.1007/s12665-015-4381-z,Reddy D.V.
6039,Geologic and Geomorphic Controls on the Occurrence of Fens in the Oregon Cascades and Implications for Vulnerability and Conservation,10.1007/s13157-015-0667-x,Aldous A.R.
6040,"Identification of the sources for groundwater salinization in the coastal aquifers of Southern Tamil Nadu, India",10.1007/s12665-015-4303-0,Pratheepa V.
6041,"The impact of hillslope groundwater dynamics and landscape functioning in event-flow generation: a field study in the Rietholzbach catchment, Switzerland",10.1007/s10040-015-1238-1,von Freyberg J.
6042,"Groundwater freshening following coastal progradation and land reclamation of the Po Plain, Italy",10.1007/s10040-015-1263-0,Antonellini M.
6043,Impact of a very low enthalpy plant on a costal aquifer: a case study in Southern Italy,10.1007/s12665-015-4193-1,Masciale R.
6044,"Assessment of shallow aquifer salinity in the Aqaba Coastal plain using ERT method: a case study of Maqnah region, northwestern Saudi Arabia",10.1007/s12665-015-4195-z,Bahkaly I.M.
6045,A formulation for vertically integrated groundwater flow in a stratified coastal aquifer,10.1002/2015WR016887,Strack O.D.L.
6046,FINIFLUX: An implicit finite element model for quantification of groundwater fluxes and hyporheic exchange in streams and rivers using radon,10.1002/2015WR017212,Frei S.
6047,Twenty five years of operational experience using GW modeling to evaluate sustainable use of coastal aquifers for major water supplies,10.2166/wpt.2015.053,Harley B.M.
6048,Geochemical and isotopic signatures for the identification of seawater intrusion in an alluvial aquifer,10.1007/s12040-015-0600-y,Nair I.S.
6049,Inorganic chemical quality of European tap-water: 2. Geographical distribution,10.1016/j.apgeochem.2015.01.016,Flem B.
6050,"Genesis of salinized groundwater in Quaternary aquifer system of coastal plain, Laizhou Bay, China: Geochemical evidences, especially from bromine stable isotope",10.1016/j.apgeochem.2015.04.017,Du Y.
6051,An optimization-simulation approach for groundwater abstraction under recharge uncertainty,10.1007/s11269-015-1023-x,Zekri S.
6052,Field comparison of methods for estimating groundwater discharge by evaporation and evapotranspiration in an arid-zone playa,10.1016/j.jhydrol.2015.06.003,Shanafield M.
6053,Karst estuaries are governed by interactions between inland hydrological conditions and sea level,10.1016/j.jhydrol.2015.05.021,Menning D.M.
6054,"Using ion and isotope characterization to delimitate a hydrogeological macrosystem. Sierra de Gádor (SE, Spain)",10.1016/j.gexplo.2015.03.006,Vallejos A.
6055,"Chlorofluorocarbon apparent ages of groundwaters from west Hawaii, USA",10.1016/j.jhydrol.2015.04.069,Kelly J.L.
6056,Submarine groundwater discharge and associated fluxes of alkalinity and dissolved carbon into Moreton Bay (Australia) estimated via radium isotopes,10.1016/j.marchem.2015.03.019,Stewart B.
6057,Higher water-table levels and flooding risk under grain vs. livestock production systems in the subhumid plains of the Pampas,10.1016/j.agee.2015.03.009,Nosetto M.
6058,A multi-objective simulation-optimization model constrained by the potential seawater intrusion,10.14042/j.cnki.32.1309.2015.04.015,Yang Y.
6059,Nonstationary porosity evolution in mixing zone in coastal carbonate aquifer using an alternative modeling approach,10.1007/s11356-015-4207-2,Laabidi E.
6060,"Management of groundwater resources in arid areas case study: North Sinai, Egypt",10.1134/S0097807815040053,Gad M.I.
6061,Wetland soils under rice management and seawater intrusion: Characterization and classification,10.3232/SJSS.2015.V5.N2.02,Moreno-Ramón H.
6062,Karst hydrogeology/hydrology of dinaric chain and isles,10.1007/s12665-014-3677-8,Bonacci O.
6063,Modelling and management of a Mediterranean karstic coastal aquifer under the effects of seawater intrusion and climate change,10.1007/s12665-015-4423-6,Romanazzi A.
